tick,population,avg_energy,avg_code_length,avg_age,avg_freshness,total_eat,total_refresh,total_divide,total_instructions,eat_ratio,refresh_ratio,divide_ratio,low_energy_eat_rate,low_freshness_refresh_rate,max_generation
344000,40,877.08,6.75,229939.12,253.05,10885,8475,739,40225,0.270603,0.210690,0.018372,0.314480,0.000000,924
345000,41,854.63,6.78,225170.61,252.80,10882,8463,734,40198,0.270710,0.210533,0.018260,0.314187,0.000000,928
346000,40,876.45,6.75,231672.48,252.85,10898,8472,744,40249,0.270764,0.210490,0.018485,0.309168,0.000000,928
347000,40,876.75,6.75,232577.35,252.97,10864,8464,728,40143,0.270632,0.210846,0.018135,0.307023,0.000000,930
348000,40,877.98,6.75,233482.05,252.43,10885,8460,739,40201,0.270764,0.210443,0.018383,0.314286,0.000000,932
349000,39,899.97,6.72,240309.03,252.62,10852,8449,713,40046,0.270988,0.210982,0.017805,0.328927,0.000000,939
350000,39,899.51,6.72,241185.41,252.92,10846,8457,723,40088,0.270555,0.210961,0.018035,0.315537,0.000000,943
351000,41,855.76,6.78,230337.95,252.71,10899,8472,746,40262,0.270702,0.210422,0.018529,0.310000,0.000000,945
352000,40,876.73,6.75,236920.12,252.97,10867,8455,725,40121,0.270856,0.210738,0.018070,0.314171,0.000000,949
353000,40,877.10,6.75,237833.40,253.10,10826,8447,704,40008,0.270596,0.211133,0.017596,0.315537,0.000000,950
354000,41,855.80,6.78,232858.78,252.59,10835,8441,707,40022,0.270726,0.210909,0.017665,0.319346,0.000000,952
355000,41,855.59,6.78,233716.02,252.56,10853,8456,712,40081,0.270777,0.210973,0.017764,0.318215,0.000000,956
356000,41,854.56,6.78,234547.29,253.00,10844,8459,720,40082,0.270545,0.211042,0.017963,0.321212,0.000000,958
357000,39,899.87,6.72,247502.62,252.56,10848,8447,717,40080,0.270659,0.210753,0.017889,0.326938,0.000000,960
358000,40,875.58,6.75,242184.65,252.85,10830,8442,701,39988,0.270831,0.211113,0.017530,0.315361,0.000000,964
359000,40,877.20,6.75,243061.58,253.28,10808,8439,700,39956,0.270498,0.211207,0.017519,0.320312,0.000000,967
360000,40,877.38,6.75,243992.33,252.75,10861,8447,726,40140,0.270578,0.210438,0.018087,0.306366,0.000000,967
361000,38,922.39,6.68,257677.74,252.71,10846,8449,714,40064,0.270717,0.210888,0.017821,0.324808,0.000000,971
362000,40,876.70,6.75,245680.88,252.88,10815,8456,720,40056,0.269997,0.211104,0.017975,0.316088,0.000000,972
363000,41,854.93,6.78,240573.49,252.63,10851,8452,715,40093,0.270646,0.210810,0.017834,0.310727,0.000000,977
364000,41,855.56,6.78,241454.34,252.61,10850,8449,718,40083,0.270688,0.210788,0.017913,0.318667,0.000000,978
365000,40,876.88,6.75,248373.00,253.15,10856,8444,737,40103,0.270703,0.210558,0.018378,0.318035,0.000000,978
366000,40,877.23,6.75,249165.50,252.88,10852,8447,717,40100,0.270623,0.210648,0.017880,0.312139,0.000000,979
367000,40,901.75,6.75,250063.83,252.88,10725,8379,487,39451,0.271856,0.212390,0.012344,0.328767,0.000000,989
368000,41,879.41,6.78,244857.00,253.02,10971,8517,616,40356,0.271855,0.211047,0.015264,0.307153,0.000000,993
369000,40,900.17,6.75,251862.15,252.40,10931,8486,592,40210,0.271848,0.211042,0.014723,0.311335,0.000000,1000
370000,41,878.32,6.78,246600.98,252.88,10949,8498,598,40239,0.272099,0.211188,0.014861,0.318257,0.000000,1005
371000,40,902.27,6.75,253676.75,253.05,10997,8527,628,40433,0.271981,0.210892,0.015532,0.318632,0.000000,1008
372000,40,900.65,6.75,254563.95,252.72,10947,8496,603,40268,0.271854,0.210986,0.014975,0.319964,0.000000,1017
373000,40,900.92,6.75,255474.55,252.88,10982,8511,617,40348,0.272182,0.210940,0.015292,0.313510,0.000000,1020
374000,41,878.32,6.78,250121.12,253.27,10960,8506,606,40287,0.272048,0.211135,0.015042,0.320621,0.000000,1022
375000,40,901.35,6.75,257263.52,252.47,10964,8499,610,40317,0.271945,0.210804,0.015130,0.310110,0.000000,1021
376000,41,878.29,6.78,251894.80,252.54,10980,8511,618,40362,0.272038,0.210867,0.015311,0.297677,0.000000,1029
377000,39,924.64,6.72,265710.74,253.03,10949,8506,604,40271,0.271883,0.211219,0.014998,0.312106,0.000000,1033
378000,40,901.30,6.75,259965.75,252.55,10955,8497,605,40282,0.271958,0.210938,0.015019,0.308864,0.000000,1040
379000,40,901.17,6.75,260864.50,252.82,10952,8500,598,40259,0.272039,0.211133,0.014854,0.324883,0.000000,1048
380000,41,885.73,6.78,255402.73,253.29,10821,8517,458,40194,0.269219,0.211897,0.011395,0.303423,0.000000,1052
381000,40,918.15,6.75,262705.45,252.72,10807,8499,448,40167,0.269052,0.211592,0.011153,0.311065,0.000000,1061
382000,40,925.20,6.75,263641.33,252.85,10814,8512,451,40210,0.268938,0.211689,0.011216,0.306590,0.000000,1068
383000,40,925.15,6.75,264568.70,252.93,10895,8559,487,40486,0.269105,0.211406,0.012029,0.310502,0.000000,1070
384000,41,903.44,6.78,259012.32,252.51,10857,8529,475,40352,0.269057,0.211365,0.011771,0.306031,0.000000,1073
385000,40,925.62,6.75,266414.00,252.75,10851,8534,468,40342,0.268975,0.211541,0.011601,0.307767,0.000000,1084
386000,41,903.00,6.78,260831.07,253.12,10861,8545,480,40389,0.268910,0.211568,0.011884,0.327713,0.000000,1090
387000,40,924.85,6.75,268260.15,252.80,10889,8547,494,40475,0.269030,0.211167,0.012205,0.323194,0.000000,1097
388000,40,926.10,6.75,269191.22,252.82,10872,8537,482,40394,0.269149,0.211343,0.011932,0.318456,0.000000,1103
389000,40,925.33,6.75,270132.00,253.15,10869,8547,480,40402,0.269021,0.211549,0.011881,0.309041,0.000000,1106
390000,41,902.83,6.78,264427.51,252.51,10868,8535,483,40409,0.268950,0.211215,0.011953,0.327522,0.000000,1112
391000,41,903.32,6.78,265339.15,252.68,10872,8538,479,40390,0.269176,0.211389,0.011859,0.330451,0.000000,1117
392000,41,902.07,6.78,266224.78,253.10,10873,8544,485,40419,0.269007,0.211386,0.011999,0.318307,0.000000,1125
393000,40,925.50,6.75,273832.05,252.82,10865,8536,476,40393,0.268982,0.211324,0.011784,0.310600,0.000000,1125
394000,40,924.67,6.75,274745.00,252.78,10876,8541,477,40394,0.269248,0.211442,0.011809,0.326531,0.000000,1131
395000,40,925.80,6.75,275654.58,253.15,10852,8536,472,40337,0.269033,0.211617,0.011701,0.303287,0.000000,1140
396000,41,902.27,6.78,269843.32,252.76,10842,8531,477,40364,0.268606,0.211352,0.011817,0.309434,0.000000,1148
397000,41,902.56,6.78,270738.34,252.59,10858,8530,473,40346,0.269122,0.211421,0.011724,0.300338,0.000000,1154
398000,41,902.15,6.78,271644.41,253.10,10856,8545,472,40362,0.268966,0.211709,0.011694,0.310559,0.000000,1159
399000,40,925.75,6.75,279375.62,252.65,10849,8527,472,40346,0.268899,0.211347,0.011699,0.324924,0.000000,1167
400000,40,924.95,6.75,280290.30,252.80,10893,8550,493,40477,0.269116,0.211231,0.012180,0.326879,0.000000,1170
401000,40,925.15,6.75,281219.65,253.18,10852,8538,471,40326,0.269107,0.211724,0.011680,0.330875,0.000000,1180
402000,41,901.59,6.78,275257.61,252.80,10870,8537,477,40390,0.269126,0.211364,0.011810,0.320934,0.000000,1182
403000,41,902.15,6.78,276178.78,252.66,10868,8538,476,40386,0.269103,0.211410,0.011786,0.316914,0.000000,1188
404000,40,924.98,6.75,283984.55,252.97,10852,8537,474,40343,0.268993,0.211610,0.011749,0.307364,0.000000,1200
405000,39,949.23,6.72,292211.26,252.64,10809,8545,416,40390,0.267616,0.211562,0.010300,0.320276,0.000000,1203
406000,41,902.46,6.78,278870.41,252.66,10871,8541,481,40410,0.269018,0.211359,0.011903,0.317787,0.000000,1211
407000,41,902.39,6.78,279791.54,253.27,10866,8549,479,40395,0.268994,0.211635,0.011858,0.311410,0.000000,1212
408000,41,902.61,6.78,280679.24,252.68,10871,8535,476,40388,0.269164,0.211325,0.011786,0.326000,0.000000,1217
409000,40,925.88,6.75,288609.10,252.78,10861,8532,475,40359,0.269110,0.211403,0.011769,0.302632,0.000000,1224
410000,40,924.52,6.75,289530.95,253.12,10851,8540,473,40342,0.268975,0.211690,0.011725,0.317445,0.000000,1232
411000,40,926.17,6.75,290456.40,252.55,10852,8529,480,40383,0.268727,0.211203,0.011886,0.316087,0.000000,1241
412000,40,925.40,6.75,291390.97,252.65,10867,8554,462,40459,0.268593,0.211424,0.011419,0.311359,0.000000,1247
413000,41,902.27,6.78,285190.24,253.02,10879,8554,485,40447,0.268969,0.211487,0.011991,0.311737,0.000000,1250
414000,41,902.00,6.78,286088.20,252.78,10866,8535,479,40394,0.269000,0.211294,0.011858,0.326962,0.000000,1252
